Rap,Playboi Carti,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,80,0.191,0.674,153800,0.649,0,C#,0.122,-8.433,Minor,0.199,153.069,4/4,0.48
Pop,Travis Scott,SICKO MODE - Skrillex Remix,0u695M7KyzXaPIjpEbxOkB,80,0.0214,0.651,304512,0.833,0,C#,0.14,-3.356,Major,0.172,155.051,4/4,0.443
Rock,Queen,Under Pressure - Remastered,11IzgLRXV7Cgek3tEgGgjw,77,0.444,0.667,248440,0.705,0,D,0.107,-7.657,Major,0.0488,113.808,4/4,0.506
Pop,Aminé,REEL IT IN (feat. Gucci Mane) - Remix,4yVEpUXxYgBwfSOKGTFxv5,77,0.0624,0.779,166960,0.355,0,A#,0.159,-8.971,Minor,0.0789,128.805,4/4,0.362
Rap,Rae Sremmurd,Come Get Her,1Ser4X0TKttOvo8bgdytTP,76,0.184,0.687,212947,0.563,0,D,0.0681,-6.214,Major,0.163,185.056,4/4,0.112
Hip-Hop,Eminem,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,82,0.0193,0.749,269554,0.794,0,C,0.543,-5.063,Major,0.064,135.959,4/4,0.46
Rock,Jason Mraz,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,85,0.595,0.686,242187,0.457,0,B,0.105,-8.322,Major,0.0468,150.953,4/4,0.718
Pop,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,76,0.164,0.335,241107,0.625,0,G,0.0708,-7.462,Major,0.0386,150.277,4/4,0.346
Dance,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,85,0.047,0.643,163870,0.783,0,A#,0.083,-6.458,Major,0.0856,154.084,4/4,0.579
Rap,Kendrick Lamar,King Kunta,0N3W5peJUQtI4eyR6GJT5O,76,0.00589,0.884,234693,0.657,0,F#,0.154,-4.569,Minor,0.0977,107.059,4/4,0.489
Rock,James Blunt,You're Beautiful,0vg4WnUWvze6pBOJDTq99k,78,0.633,0.675,209493,0.479,1.76e-05,C,0.088,-9.87,Minor,0.0278,81.998,4/4,0.454
Hip-Hop,Wisin & Yandel,Aullando,7BuHdm4lQqcyG3qTwdkxus,84,0.184,0.8,226200,0.74,0,A#,0.0558,-4.52,Minor,0.0479,90.035,4/4,0.775
Rap,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,78,0.371,0.855,324189,0.694,0,D,0.109,-4.393,Major,0.169,122.078,4/4,0.49
Hip-Hop,SZA,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,76,0.495,0.775,171806,0.573,0,B,0.126,-4.933,Major,0.0585,101.925,4/4,0.667
Rock,Radiohead,"There, There",77SPrxY5gn6VPrKPGrfLnM,56,0.0193,0.614,323600,0.677,0.518,A,0.108,-8.317,Minor,0.0323,126.477,4/4,0.717
Hip-Hop,Khea,Loca Remix,2CRbiMK0W14l71SpDKqKZM,77,0.337,0.795,346460,0.751,0,G#,0.0983,-3.661,Major,0.0675,113.033,4/4,0.537
Pop,Sam Hunt,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,80,0.463,0.731,165387,0.469,1.04e-06,F,0.103,-7.226,Major,0.0326,98.963,4/4,0.631
Pop,Wisin,Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,80,0.0256,0.744,232787,0.859,6.27e-05,B,0.0881,-3.166,Major,0.0795,91.977,4/4,0.787
Hip-Hop,Jason Derulo,Tip Toe (feat. French Montana),2z4pcBLQXF2BXKFvd0BuB6,76,0.0233,0.845,187521,0.709,0,A#,0.094,-4.547,Minor,0.0714,98.062,4/4,0.62
Pop,The Chainsmokers,This Feeling,4NBTZtAt1F13VvlSKe6KTl,88,0.0558,0.575,197947,0.571,0,C#,0.0912,-7.906,Major,0.0439,105.049,4/4,0.449
Pop,Avicii,Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,84,0.00346,0.518,247427,0.784,0.00187,D,0.171,-5.659,Major,0.0524,124.102,4/4,0.588
Hip-Hop,Rvssian,Ponle,28O1p0bQXH2F6Qn8jBZZR4,82,0.187,0.857,164765,0.772,0.00181,A#,0.0851,-4.736,Minor,0.194,94.028,4/4,0.589
Rap,Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,80,0.68,0.767,121680,0.538,0,C,0.192,-6.044,Minor,0.052,81.031,4/4,0.343
Pop,Panic! At The Disco,Say Amen (Saturday Night),76vMKwFtdDDCLcM6zXybjB,77,0.167,0.491,189187,0.867,0,F#,0.458,-2.313,Minor,0.103,167.965,4/4,0.602
Rock,Wham!,Wake Me up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,80,0.272,0.62,231333,0.574,0,C,0.0607,-11.893,Major,0.0421,81.548,4/4,0.9
Hip-Hop,Tyga,SWISH,55GiOwtxNajXVbpjjIzMnD,83,0.0831,0.884,194936,0.541,0,B,0.118,-5.608,Major,0.221,105.009,4/4,0.274
Pop,Nacho,Déjalo,4VTTpwcAxVSQNzEZLi75d0,82,0.199,0.743,202893,0.795,0,B,0.0577,-5.733,Major,0.0732,95.003,4/4,0.682
Pop,Future,Low Life,7EiZI6JVHllARrX9PUvAdX,76,0.337,0.722,313547,0.331,0.283,G#,0.146,-7.789,Major,0.0725,143.974,4/4,0.102
Rap,Nicki Minaj,Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,77,0.0348,0.757,189533,0.73,6.17e-05,G,0.136,-6.304,Major,0.187,90.013,4/4,0.451
Dance,Sean Paul,Temperature,0k2GOhqsrxDTAbFFSdNJjT,76,0.106,0.951,218573,0.6,0,C,0.0712,-4.675,Minor,0.0685,125.04,4/4,0.822
Pop,Clean Bandit,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,82,0.259,0.707,212459,0.629,1.6e-05,C,0.138,-4.581,Minor,0.0563,122.863,4/4,0.457
Pop,ChocQuibTown,Pa Olvidarte (feat. Manuel Turizo) - Remix,2ktoFujjJtantyMoVdBJlX,86,0.0441,0.724,256418,0.791,6.55e-06,G,0.239,-5.411,Major,0.169,176.011,4/4,0.856
Hip-Hop,Gunna,Speed It Up,3BXXkwyhsHM0EPApHMhQC5,80,0.0394,0.912,179022,0.587,0.01,G,0.111,-7.395,Major,0.0582,143.027,4/4,0.435
Dance,Jazmine Sullivan,"Lions, Tigers & Bears",7zqM7Wm2xJLZ50qAnTLoHD,51,0.0788,0.576,251200,0.515,0,F#,0.118,-6.178,Major,0.0295,95.406,3/4,0.407
Dance,Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3,77,0.106,0.616,190185,0.432,0,G,0.132,-9.546,Major,0.133,84.778,4/4,0.302
Hip-Hop,G-Eazy,No Limit,2Xqd0wUttjueBfdcltADOv,78,0.0117,0.838,245387,0.771,0,C#,0.0853,-3.791,Major,0.244,175.957,4/4,0.405
Dance,Demi Lovato,Tell Me You Love Me,3hYvGiw2Q8QE2YWdIJLBz0,76,0.0241,0.536,236987,0.582,0,D#,0.181,-5.452,Minor,0.0433,82.142,4/4,0.253
Pop,Kina Grannis,Can’t Help Falling in Love,7uuEfUMuPeQ7RlSWa0cES2,77,0.905,0.266,201933,0.0596,7.07e-05,C,0.132,-18.515,Major,0.0363,181.74,3/4,0.143
